codid: 1000002
atmid,1,1,1,6,6,6,8,8,8,8,8,8,8,38,-3,-2,-1
-1,1.449286E+01,1.017822E+01,1.026843E+01,1.153720E+01,9.004034E+00,1.250374E+01,1.135983E+01,6.121469E+00,7.414633E+00,1.200509E+01,8.380007E+00,5.153495E+00,7.858707E+00,3.988780E+00,1.773906E+01,1.354063E+01,8.436643E+00,1.078866E+01,6.788854E+00,1.339910E+01,2.314781E+01,
-2,8.739309E+00,1.308613E+01,1.322908E+01,1.270264E+01,1.479899E+01,1.091187E+01,1.310007E+01,1.955694E+01,1.718663E+01,1.982086E+01,1.764820E+01,1.839686E+01,1.617738E+01,2.000242E+01,1.120821E+01,9.705992E+00,1.604776E+01,1.286211E+01,1.767762E+01,2.386469E+01,,
-3,1.660594E+01,1.406247E+01,1.437566E+01,1.229986E+01,1.174898E+01,1.468914E+01,1.250977E+01,8.823510E+00,9.802929E+00,4.103695E+00,9.239464E+00,1.147860E+01,1.162663E+01,1.123343E+01,1.346593E+01,1.619546E+01,1.048147E+01,1.307824E+01,1.040246E+01,,,
42,9.007381E+00,4.923893E+00,6.081076E+00,5.263742E+00,3.555081E+00,7.112464E+00,6.168598E+00,2.134454E+00,2.017287E+00,7.379883E+00,2.033696E+00,2.015969E+00,1.665125E+00,4.063996E+00,1.148703E+01,8.451982E+00,3.313537E+00,5.383106E+00,,,,
42,4.370083E+00,2.232486E+00,2.027537E+00,2.006980E+00,1.982785E+00,1.977416E+00,1.679862E+00,7.059615E+00,4.455182E+00,9.150887E+00,5.994916E+00,5.886428E+00,4.305242E+00,7.262087E+00,7.897480E+00,3.412803E+00,3.263820E+00,,,,,
15,7.587917E+00,4.243778E+00,3.999163E+00,3.843068E+00,1.543523E+00,5.235896E+00,3.291560E+00,4.272118E+00,1.527927E+00,6.923085E+00,4.161323E+00,3.738974E+00,3.364121E+00,4.606544E+00,9.346206E+00,6.664161E+00,,,,,,
15,1.614642E+00,3.783498E+00,3.585142E+00,4.153700E+00,5.317940E+00,1.525089E+00,4.122177E+00,1.032256E+01,7.822495E+00,1.215309E+01,8.981893E+00,8.848489E+00,7.059432E+00,1.031168E+01,7.943065E+00,,,,,,,
15,7.655469E+00,9.491854E+00,9.491954E+00,6.913389E+00,9.048966E+00,7.406697E+00,7.097422E+00,1.245196E+01,1.035616E+01,9.766435E+00,1.069333E+01,1.279139E+01,1.078825E+01,1.391933E+01,,,,,,,,
11,1.135782E+01,7.227636E+00,6.945746E+00,8.094201E+00,5.424960E+00,9.127161E+00,7.564527E+00,3.668275E+00,3.805802E+00,8.994801E+00,5.788823E+00,2.445972E+00,5.150726E+00,,,,,,,,,
8,7.509465E+00,3.416059E+00,5.084382E+00,4.129653E+00,2.844366E+00,5.804045E+00,5.444034E+00,3.791013E+00,2.727038E+00,8.271406E+00,2.703056E+00,2.848278E+00,,,,,,,,,,
8,9.659845E+00,5.348812E+00,5.902291E+00,6.402496E+00,4.034028E+00,7.648289E+00,6.638411E+00,2.842120E+00,2.708199E+00,8.725130E+00,4.017683E+00,,,,,,,,,,,
8,9.263603E+00,5.741674E+00,7.223357E+00,5.182503E+00,4.447062E+00,7.568331E+00,6.649069E+00,2.662965E+00,3.011241E+00,6.130154E+00,,,,,,,,,,,,
8,1.252716E+01,1.026053E+01,1.061773E+01,8.275115E+00,8.034031E+00,1.065966E+01,8.587928E+00,6.423693E+00,6.513152E+00,,,,,,,,,,,,,
8,8.605024E+00,4.854049E+00,5.177649E+00,4.656540E+00,2.516246E+00,6.392185E+00,4.749515E+00,2.754293E+00,,,,,,,,,,,,,,
8,1.094176E+01,6.960789E+00,7.732233E+00,6.921532E+00,5.125437E+00,8.915303E+00,7.478832E+00,,,,,,,,,,,,,,,
8,5.196246E+00,3.906343E+00,2.768947E+00,2.835009E+00,2.718363E+00,2.822628E+00,,,,,,,,,,,,,,,,
8,2.467630E+00,2.827767E+00,2.812870E+00,2.716729E+00,3.919696E+00,,,,,,,,,,,,,,,,,
8,6.197056E+00,2.713073E+00,2.876055E+00,2.787556E+00,,,,,,,,,,,,,,,,,,
8,4.405066E+00,2.848976E+00,3.993105E+00,,,,,,,,,,,,,,,,,,,
8,4.972669E+00,2.731806E+00,,,,,,,,,,,,,,,,,,,,
8,4.367330E+00,,,,,,,,,,,,,,,,,,,,,
codid: 1001448
atmid,8,8,8,8,8,8,8,8,15,15,42,56,-3,-2,-1
0,7.382458E+00,6.840514E+00,4.920074E+00,2.796135E+00,2.930798E+00,5.027050E+00,4.918952E+00,3.005277E+00,6.518899E+00,6.363401E+00,3.391908E+00,4.580650E+00,9.161300E+00,1.237800E+01,6.439400E+00
-1,6.360108E+00,7.084663E+00,5.899277E+00,4.937991E+00,6.948402E+00,6.162944E+00,3.439554E+00,4.604116E+00,6.781362E+00,6.835682E+00,5.057096E+00,9.765681E+00,1.382881E+01,1.395280E+01,
-2,7.990419E+00,8.570416E+00,1.054526E+01,1.222248E+01,9.829896E+00,8.403739E+00,1.118633E+01,1.070212E+01,7.729685E+00,9.987812E+00,1.033108E+01,1.319838E+01,1.539949E+01,,
-3,1.265824E+01,1.041362E+01,9.028935E+00,9.035978E+00,8.629221E+00,1.070888E+01,1.131268E+01,1.104283E+01,1.129485E+01,9.317160E+00,9.930150E+00,4.580650E+00,,,
56,9.294272E+00,7.525671E+00,5.646419E+00,4.873529E+00,4.532566E+00,6.999525E+00,7.423211E+00,6.671246E+00,8.003276E+00,6.532137E+00,5.837303E+00,,,,
42,4.106151E+00,3.651760E+00,2.183033E+00,2.023256E+00,2.011364E+00,2.019018E+00,2.084857E+00,1.657778E+00,3.326456E+00,3.469703E+00,,,,,
15,3.828896E+00,1.588565E+00,1.507973E+00,4.149167E+00,4.159385E+00,3.260806E+00,3.578519E+00,5.069049E+00,2.952043E+00,,,,,,
15,1.467211E+00,1.591576E+00,3.218421E+00,5.123661E+00,4.058290E+00,1.545344E+00,3.620070E+00,4.286877E+00,,,,,,,
8,4.756150E+00,5.026895E+00,3.814737E+00,2.778161E+00,2.794542E+00,2.865000E+00,2.683758E+00,,,,,,,,
8,3.702314E+00,3.780813E+00,2.635283E+00,2.819768E+00,4.081674E+00,2.994236E+00,,,,,,,,,
8,2.556895E+00,2.537192E+00,2.791265E+00,3.984196E+00,2.716819E+00,,,,,,,,,,
8,5.248827E+00,4.336832E+00,3.072736E+00,2.892833E+00,,,,,,,,,,,
8,5.867523E+00,4.980616E+00,2.651302E+00,,,,,,,,,,,,
8,4.135255E+00,2.502067E+00,,,,,,,,,,,,,
8,2.505377E+00,,,,,,,,,,,,,,
codid: 1001451
atmid,8,8,8,8,8,8,8,15,15,26,3,-3,-2,-1
0,4.249274E+00,4.967229E+00,3.481937E+00,4.238221E+00,2.557570E+00,4.255858E+00,1.927200E+00,6.475698E+00,5.487951E+00,2.588239E+00,6.506498E+00,6.941900E+00,8.081300E+00,4.822900E+00
-1,4.724451E+00,6.783073E+00,4.906261E+00,6.809516E+00,5.669686E+00,1.985010E+00,3.267114E+00,7.683247E+00,5.069421E+00,4.994968E+00,6.814899E+00,9.678718E+00,9.411045E+00,
-2,6.450285E+00,8.758442E+00,4.945091E+00,5.203790E+00,7.987659E+00,7.433652E+00,7.719529E+00,9.898362E+00,5.829563E+00,6.273172E+00,7.581942E+00,1.065352E+01,,
-3,6.280858E+00,3.110769E+00,8.052063E+00,5.720626E+00,4.572856E+00,9.082355E+00,7.089942E+00,3.001349E+00,7.471808E+00,6.100525E+00,5.425660E+00,,,
3,2.674903E+00,2.935579E+00,5.360436E+00,3.933951E+00,4.468721E+00,5.729922E+00,5.291273E+00,3.054257E+00,2.867345E+00,4.242396E+00,,,,
26,1.968916E+00,3.584433E+00,2.038039E+00,1.980461E+00,1.957004E+00,3.652794E+00,2.023583E+00,5.097575E+00,3.181434E+00,,,,,
15,1.514465E+00,4.551367E+00,3.197225E+00,3.437643E+00,4.544713E+00,3.464778E+00,3.971560E+00,5.387986E+00,,,,,,
15,4.398852E+00,1.605083E+00,6.923611E+00,5.122395E+00,4.020342E+00,7.171218E+00,5.795014E+00,,,,,,,
8,2.856035E+00,4.439607E+00,2.819933E+00,4.002452E+00,2.627136E+00,2.547675E+00,,,,,,,,
8,3.342198E+00,6.091588E+00,3.113523E+00,5.242918E+00,4.915004E+00,,,,,,,,,
8,3.050208E+00,2.459783E+00,3.954085E+00,2.995828E+00,,,,,,,,,,
8,2.683735E+00,3.740485E+00,2.868470E+00,,,,,,,,,,,
8,2.873040E+00,5.503333E+00,,,,,,,,,,,,
8,3.299434E+00,,,,,,,,,,,,,
codid: 1001452
atmid,8,8,8,8,29,29,39,56,-3,-2,-1
0,1.940300E+00,4.793692E+00,4.784338E+00,1.855033E+00,4.119452E+00,0.000000E+00,6.419898E+00,3.450970E+00,1.163030E+01,3.880600E+00,3.812800E+00
-1,4.278108E+00,6.125107E+00,4.784338E+00,4.240117E+00,5.613139E+00,3.812800E+00,6.419898E+00,3.450970E+00,1.223934E+01,5.440267E+00,
-2,1.940300E+00,4.793692E+00,6.160272E+00,4.301186E+00,5.659412E+00,3.880600E+00,6.419898E+00,3.450970E+00,1.226063E+01,,
-3,1.179104E+01,7.502097E+00,7.488901E+00,9.775267E+00,7.510848E+00,1.163030E+01,6.419898E+00,9.888109E+00,,,
56,2.853845E+00,2.956503E+00,2.982006E+00,2.733368E+00,3.373749E+00,3.450970E+00,3.691457E+00,,,,
39,6.119668E+00,2.384134E+00,2.408568E+00,4.804337E+00,3.205389E+00,6.419898E+00,,,,,
29,1.940300E+00,4.793692E+00,4.784338E+00,1.855033E+00,4.119452E+00,,,,,,
29,4.553532E+00,1.958179E+00,1.925237E+00,2.264419E+00,,,,,,,
8,2.684383E+00,3.187116E+00,3.170308E+00,,,,,,,,
8,5.162815E+00,2.720137E+00,,,,,,,,,
8,4.383460E+00,,,,,,,,,,
codid: 1001453
atmid,8,8,8,8,29,29,39,56,-3,-2,-1
0,1.940350E+00,4.797967E+00,4.774660E+00,1.851544E+00,4.120615E+00,0.000000E+00,6.419854E+00,3.453753E+00,1.163030E+01,3.880700E+00,3.812400E+00
-1,4.277774E+00,6.128204E+00,4.774660E+00,4.238232E+00,5.613721E+00,3.812400E+00,6.419854E+00,3.453753E+00,1.223921E+01,5.440058E+00,
-2,1.940350E+00,4.797967E+00,6.152821E+00,4.299773E+00,5.660327E+00,3.880700E+00,6.419854E+00,3.453753E+00,1.226066E+01,,
-3,1.179105E+01,7.497616E+00,7.498974E+00,9.778756E+00,7.509685E+00,1.163030E+01,6.419854E+00,9.883608E+00,,,
56,2.857175E+00,2.956374E+00,2.970574E+00,2.734077E+00,3.371602E+00,3.453753E+00,3.686805E+00,,,,
39,6.119605E+00,2.381184E+00,2.414825E+00,4.807154E+00,3.204685E+00,6.419854E+00,,,,,
29,1.940350E+00,4.797967E+00,4.774660E+00,1.851544E+00,4.120615E+00,,,,,,
29,4.554605E+00,1.958702E+00,1.923451E+00,2.269072E+00,,,,,,,
8,2.682009E+00,3.193609E+00,3.164615E+00,,,,,,,,
8,5.153866E+00,2.720049E+00,,,,,,,,,
8,4.388112E+00,,,,,,,,,,
codid: 1001454
atmid,8,8,8,8,29,29,39,56,-3,-2,-1
0,1.940300E+00,4.798844E+00,4.783164E+00,1.849631E+00,4.126190E+00,0.000000E+00,6.421120E+00,3.452061E+00,1.163290E+01,3.880600E+00,3.813100E+00
-1,4.278375E+00,6.129326E+00,4.783164E+00,4.238026E+00,5.618289E+00,3.813100E+00,6.421120E+00,3.452061E+00,1.224190E+01,5.440477E+00,
-2,1.940300E+00,4.798844E+00,6.159360E+00,4.298859E+00,5.664318E+00,3.880600E+00,6.421120E+00,3.452061E+00,1.226309E+01,,
-3,1.179361E+01,7.499167E+00,7.492755E+00,9.783269E+00,7.506710E+00,1.163290E+01,6.421120E+00,9.889063E+00,,,
56,2.855164E+00,2.959654E+00,2.979741E+00,2.734174E+00,3.376853E+00,3.452061E+00,3.691119E+00,,,,
39,6.120950E+00,2.381655E+00,2.410137E+00,4.809922E+00,3.202605E+00,6.421120E+00,,,,,
29,1.940300E+00,4.798844E+00,4.783164E+00,1.849631E+00,4.126190E+00,,,,,,
29,4.559628E+00,1.958030E+00,1.924275E+00,2.276559E+00,,,,,,,
8,2.680653E+00,3.195877E+00,3.173640E+00,,,,,,,,
8,5.161726E+00,2.720239E+00,,,,,,,,,
8,4.389093E+00,,,,,,,,,,
codid: 1001455
atmid,8,8,8,8,29,29,39,56,-3,-2,-1
0,1.940600E+00,4.798049E+00,4.789916E+00,1.848353E+00,4.126203E+00,0.000000E+00,6.424349E+00,3.453249E+00,1.163950E+01,3.881200E+00,3.814100E+00
-1,4.279403E+00,6.129326E+00,4.789916E+00,4.238368E+00,5.618977E+00,3.814100E+00,6.424349E+00,3.453249E+00,1.224848E+01,5.441606E+00,
-2,1.940600E+00,4.798049E+00,6.164982E+00,4.298851E+00,5.664739E+00,3.881200E+00,6.424349E+00,3.453249E+00,1.226954E+01,,
-3,1.180016E+01,7.506587E+00,7.492356E+00,9.791147E+00,7.513297E+00,1.163950E+01,6.424349E+00,9.894404E+00,,,
56,2.856396E+00,2.958288E+00,2.984446E+00,2.734987E+00,3.376601E+00,3.453249E+00,3.693213E+00,,,,
39,6.124241E+00,2.384635E+00,2.408100E+00,4.814018E+00,3.204820E+00,6.424349E+00,,,,,
29,1.940600E+00,4.798049E+00,4.789916E+00,1.848353E+00,4.126203E+00,,,,,,
29,4.559767E+00,1.958192E+00,1.925749E+00,2.277850E+00,,,,,,,
8,2.679988E+00,3.196279E+00,3.180677E+00,,,,,,,,
8,5.168097E+00,2.720809E+00,,,,,,,,,
8,4.388091E+00,,,,,,,,,,
codid: 1001456
atmid,8,8,8,8,29,29,39,56,-3,-2,-1
0,1.941200E+00,4.809896E+00,4.788120E+00,1.849585E+00,4.133887E+00,0.000000E+00,6.431711E+00,3.465997E+00,1.165460E+01,3.882400E+00,3.816400E+00
-1,4.281725E+00,6.140033E+00,4.788120E+00,4.240976E+00,5.626182E+00,3.816400E+00,6.431711E+00,3.465997E+00,1.226355E+01,5.444074E+00,
-2,1.941200E+00,4.809896E+00,6.164343E+00,4.300464E+00,5.671159E+00,3.882400E+00,6.431711E+00,3.465997E+00,1.228425E+01,,
-3,1.181516E+01,7.509075E+00,7.509629E+00,9.805015E+00,7.520713E+00,1.165460E+01,6.431711E+00,9.890922E+00,,,
56,2.871389E+00,2.954149E+00,2.968512E+00,2.738086E+00,3.370864E+00,3.465997E+00,3.681688E+00,,,,
39,6.131774E+00,2.382477E+00,2.414521E+00,4.819928E+00,3.205797E+00,6.431711E+00,,,,,
29,1.941200E+00,4.809896E+00,4.788120E+00,1.849585E+00,4.133887E+00,,,,,,
29,4.566977E+00,1.959461E+00,1.925505E+00,2.284302E+00,,,,,,,
8,2.681272E+00,3.205751E+00,3.178415E+00,,,,,,,,
8,5.166657E+00,2.722053E+00,,,,,,,,,
8,4.400777E+00,,,,,,,,,,
codid: 1001457
atmid,8,8,8,8,29,29,39,56,-3,-2,-1
0,1.942550E+00,4.818799E+00,4.808032E+00,1.845928E+00,4.143706E+00,0.000000E+00,6.442301E+00,3.470314E+00,1.167570E+01,3.885100E+00,3.820600E+00
-1,4.286080E+00,6.149619E+00,4.808032E+00,4.243163E+00,5.636247E+00,3.820600E+00,6.442301E+00,3.470314E+00,1.228491E+01,5.448944E+00,
-2,1.942550E+00,4.818799E+00,6.181519E+00,4.301332E+00,5.680167E+00,3.885100E+00,6.442301E+00,3.470314E+00,1.230512E+01,,
-3,1.183619E+01,7.520982E+00,7.510459E+00,9.829772E+00,7.531994E+00,1.167570E+01,6.442301E+00,9.908143E+00,,,
56,2.875688E+00,2.959514E+00,2.982204E+00,2.741332E+00,3.376332E+00,3.470314E+00,3.688354E+00,,,,
39,6.142454E+00,2.385006E+00,2.409532E+00,4.833031E+00,3.208250E+00,6.442301E+00,,,,,
29,1.942550E+00,4.818799E+00,4.808032E+00,1.845928E+00,4.143706E+00,,,,,,
29,4.576440E+00,1.960706E+00,1.929083E+00,2.297778E+00,,,,,,,
8,2.679730E+00,3.216755E+00,3.199256E+00,,,,,,,,
8,5.185622E+00,2.724473E+00,,,,,,,,,
8,4.409912E+00,,,,,,,,,,
codid: 7151791
atmid,1,1,8,16,16,1,8,8,8,8,8,7,6,1,6,1,6,1,6,1,6,6,-3,-2,-1
0,6.642251E+00,7.105309E+00,7.044015E+00,2.736417E+00,2.530655E+00,3.052292E+00,2.982949E+00,2.597024E+00,3.618213E+00,2.379000E+00,3.308720E+00,1.761138E+00,3.954199E+00,5.641164E+00,5.280389E+00,7.169911E+00,6.278913E+00,7.108115E+00,6.235533E+00,5.481639E+00,5.178165E+00,3.887495E+00,8.357100E+00,8.168000E+00,7.287700E+00
-1,8.371135E+00,7.519335E+00,8.134635E+00,6.979132E+00,7.802734E+00,4.806248E+00,5.298417E+00,8.085898E+00,6.044364E+00,8.888973E+00,7.626427E+00,6.432091E+00,7.801605E+00,8.393351E+00,8.407780E+00,9.837493E+00,9.283183E+00,1.027970E+01,9.570355E+00,9.452476E+00,9.054847E+00,8.154068E+00,1.265837E+01,1.120765E+01,
-2,2.885151E+00,4.073386E+00,3.396227E+00,5.870938E+00,8.093789E+00,8.844538E+00,8.140180E+00,5.590447E+00,5.731971E+00,8.040724E+00,9.406580E+00,7.584207E+00,5.782195E+00,4.177702E+00,4.968869E+00,5.465250E+00,5.669798E+00,7.518894E+00,6.934353E+00,8.456033E+00,7.553198E+00,7.023358E+00,1.206078E+01,,
-3,1.136965E+01,1.186562E+01,1.139907E+01,8.460731E+00,6.079612E+00,8.386369E+00,8.004999E+00,8.776821E+00,9.624023E+00,6.244838E+00,5.562116E+00,7.767612E+00,7.268268E+00,8.704280E+00,7.764088E+00,7.588096E+00,7.032139E+00,5.344029E+00,5.661254E+00,4.069966E+00,4.984265E+00,5.949518E+00,,,
6,5.671212E+00,6.137122E+00,5.771305E+00,2.636945E+00,1.766481E+00,3.779917E+00,3.026094E+00,3.352915E+00,3.720956E+00,2.625725E+00,2.658904E+00,2.611589E+00,1.394052E+00,3.285976E+00,2.424156E+00,3.702509E+00,2.752903E+00,3.231858E+00,2.370699E+00,2.045052E+00,1.383583E+00,,,,
6,6.436025E+00,6.882012E+00,6.435294E+00,3.962356E+00,2.810752E+00,4.855479E+00,4.136656E+00,4.623822E+00,4.943277E+00,3.553348E+00,3.264214E+00,3.935737E+00,2.421166E+00,3.785298E+00,2.835013E+00,3.275891E+00,2.426916E+00,2.032246E+00,1.390505E+00,9.503567E-01,,,,,
1,7.379046E+00,7.807979E+00,7.378336E+00,4.680545E+00,2.977914E+00,5.166284E+00,4.542184E+00,5.284500E+00,5.714516E+00,3.670238E+00,3.083764E+00,4.365343E+00,3.283236E+00,4.735652E+00,3.785369E+00,4.067118E+00,3.288528E+00,2.349537E+00,2.051858E+00,,,,,,
6,6.013267E+00,6.454648E+00,5.915214E+00,4.503834E+00,4.057143E+00,5.778840E+00,4.997834E+00,5.181682E+00,5.273723E+00,4.725852E+00,4.606874E+00,4.899748E+00,2.748778E+00,3.286468E+00,2.424370E+00,2.035356E+00,1.393110E+00,9.502916E-01,,,,,,,
1,6.761213E+00,7.175594E+00,6.612821E+00,5.453596E+00,4.831337E+00,6.582280E+00,5.827941E+00,6.105766E+00,6.202754E+00,5.468008E+00,5.228875E+00,5.788437E+00,3.698950E+00,4.066206E+00,3.274251E+00,2.325385E+00,2.035046E+00,,,,,,,,
6,4.727075E+00,5.198366E+00,4.602716E+00,4.058546E+00,4.508552E+00,5.843669E+00,5.013164E+00,4.745991E+00,4.589291E+00,5.134667E+00,5.310247E+00,4.906687E+00,2.372781E+00,2.052044E+00,1.391106E+00,9.497809E-01,,,,,,,,,
1,4.759599E+00,5.204147E+00,4.549998E+00,4.834211E+00,5.457605E+00,6.680657E+00,5.853166E+00,5.479040E+00,5.217328E+00,6.048478E+00,6.244514E+00,5.798645E+00,3.234684E+00,2.352063E+00,2.034210E+00,,,,,,,,,,
6,3.645127E+00,4.183320E+00,3.643600E+00,2.811708E+00,3.966971E+00,4.997937E+00,4.161083E+00,3.547513E+00,3.260177E+00,4.565285E+00,4.978624E+00,3.945321E+00,1.385644E+00,9.502885E-01,,,,,,,,,,,
1,2.729449E+00,3.328292E+00,2.726959E+00,2.979969E+00,4.685222E+00,5.387052E+00,4.577948E+00,3.637200E+00,3.095567E+00,5.214283E+00,5.753797E+00,4.378595E+00,2.047343E+00,,,,,,,,,,,,
6,4.280463E+00,4.791929E+00,4.411413E+00,1.764899E+00,2.639859E+00,3.866380E+00,3.038438E+00,2.631295E+00,2.653580E+00,3.307814E+00,3.742388E+00,2.616408E+00,,,,,,,,,,,,,
7,5.724818E+00,6.014574E+00,5.952019E+00,1.721364E+00,1.740607E+00,1.878315E+00,1.422674E+00,2.516693E+00,2.560864E+00,2.537238E+00,2.566138E+00,,,,,,,,,,,,,,
8,7.787057E+00,8.069706E+00,7.901930E+00,3.947683E+00,1.417278E+00,2.981051E+00,2.771071E+00,4.568934E+00,4.930333E+00,2.467970E+00,,,,,,,,,,,,,,,
8,7.008838E+00,7.674899E+00,7.367766E+00,3.201949E+00,1.427543E+00,4.133305E+00,3.730935E+00,3.002547E+00,4.568041E+00,,,,,,,,,,,,,,,,
8,3.403270E+00,3.552797E+00,3.622104E+00,1.424121E+00,3.955968E+00,3.254871E+00,2.719224E+00,2.459750E+00,,,,,,,,,,,,,,,,,
8,4.417739E+00,5.211597E+00,4.955043E+00,1.423640E+00,3.220847E+00,4.234778E+00,3.694788E+00,,,,,,,,,,,,,,,,,,
8,5.915100E+00,5.888996E+00,5.951431E+00,2.508967E+00,2.546250E+00,8.405047E-01,,,,,,,,,,,,,,,,,,,
1,6.551714E+00,6.450236E+00,6.590828E+00,3.167867E+00,3.022247E+00,,,,,,,,,,,,,,,,,,,,
16,6.642185E+00,7.087683E+00,6.852605E+00,2.758215E+00,,,,,,,,,,,,,,,,,,,,,
16,4.090128E+00,4.574973E+00,4.409712E+00,,,,,,,,,,,,,,,,,,,,,,
8,8.505970E-01,8.609908E-01,,,,,,,,,,,,,,,,,,,,,,,
1,1.370834E+00,,,,,,,,,,,,,,,,,,,,,,,,
codid: 1001463
atmid,8,8,8,8,8,8,8,8,8,8,8,8,8,81,81,15,15,15,42,42,-3,-2,-1
0,1.008995E+01,1.116198E+01,8.673377E+00,1.045014E+01,9.667436E+00,9.927173E+00,7.694005E+00,3.262347E+00,5.272674E+00,2.970250E+00,5.205285E+00,3.017075E+00,5.030032E+00,4.569411E+00,3.105926E-01,6.610107E+00,9.349738E+00,1.160093E+01,9.182155E+00,3.913857E+00,6.394500E+00,1.906400E+01,9.753600E+00
-1,1.212466E+01,9.925079E+00,9.747914E+00,7.553403E+00,9.408430E+00,1.031909E+01,7.235817E+00,1.191922E+01,1.216930E+01,9.505347E+00,1.174794E+01,9.766267E+00,9.810769E+00,7.035295E+00,9.455968E+00,1.257006E+01,1.117147E+01,1.354784E+01,8.297023E+00,1.060723E+01,1.314148E+01,2.141422E+01,
-2,9.841972E+00,1.167132E+01,1.196317E+01,1.433836E+01,1.289824E+01,1.384155E+01,1.455475E+01,1.721136E+01,1.455740E+01,1.804622E+01,1.673459E+01,1.612961E+01,1.537009E+01,1.639338E+01,1.906462E+01,1.308384E+01,1.061663E+01,8.333902E+00,1.326073E+01,1.613775E+01,2.010785E+01,,
-3,1.163776E+01,1.332812E+01,1.117194E+01,1.252279E+01,1.080776E+01,9.552471E+00,1.028462E+01,4.829003E+00,6.271880E+00,4.512053E+00,3.608119E+00,6.789416E+00,6.065054E+00,8.455218E+00,6.570779E+00,7.426205E+00,1.178405E+01,1.282628E+01,1.151244E+01,5.166103E+00,,,
42,7.149597E+00,8.920941E+00,6.401474E+00,8.614015E+00,6.943326E+00,6.742286E+00,5.988367E+00,2.150432E+00,2.025672E+00,2.058933E+00,2.004186E+00,2.009835E+00,1.666429E+00,4.110492E+00,3.985269E+00,3.219058E+00,6.934811E+00,8.537793E+00,7.149456E+00,,,,
42,4.016522E+00,2.177056E+00,2.024423E+00,1.986604E+00,2.005825E+00,4.342421E+00,1.662658E+00,9.108211E+00,7.421089E+00,7.862045E+00,8.338757E+00,6.721760E+00,5.668609E+00,4.765667E+00,9.011191E+00,6.788078E+00,3.400501E+00,5.293751E+00,,,,,
15,1.608733E+00,4.399249E+00,3.965388E+00,6.695778E+00,4.761298E+00,5.938743E+00,6.406032E+00,1.012386E+01,7.499844E+00,1.020455E+01,9.304009E+00,8.590123E+00,7.419352E+00,8.387742E+00,1.155459E+01,6.080843E+00,2.909465E+00,,,,,,
15,1.603006E+00,3.386763E+00,1.498570E+00,5.245961E+00,3.881302E+00,5.762943E+00,4.182863E+00,8.526281E+00,6.264704E+00,8.377951E+00,8.216251E+00,6.443045E+00,5.845912E+00,5.858320E+00,9.258719E+00,5.193634E+00,,,,,,,
15,5.014157E+00,7.902266E+00,5.345445E+00,8.578868E+00,6.343981E+00,6.392980E+00,6.319380E+00,4.254296E+00,1.519724E+00,5.267607E+00,3.930183E+00,3.909207E+00,3.193037E+00,5.717989E+00,6.687339E+00,,,,,,,,
81,1.002908E+01,1.100488E+01,8.548429E+00,1.025107E+01,9.539158E+00,9.842926E+00,7.507126E+00,3.484819E+00,5.385053E+00,2.992619E+00,5.329661E+00,2.999585E+00,5.013050E+00,4.356173E+00,,,,,,,,,
81,6.779185E+00,6.833022E+00,4.747104E+00,5.935805E+00,5.624074E+00,6.576735E+00,3.214257E+00,5.563435E+00,5.286508E+00,4.026279E+00,5.811333E+00,2.964172E+00,3.473543E+00,,,,,,,,,,
8,5.981373E+00,7.454229E+00,5.127409E+00,7.062544E+00,5.319075E+00,5.138017E+00,4.576368E+00,3.814338E+00,2.739446E+00,2.835243E+00,2.747014E+00,2.673428E+00,,,,,,,,,,,
8,7.097056E+00,8.533532E+00,5.890268E+00,8.278999E+00,7.087025E+00,7.544202E+00,5.469730E+00,2.794311E+00,2.917900E+00,2.773195E+00,3.994663E+00,,,,,,,,,,,,
8,8.081884E+00,1.002393E+01,7.720122E+00,9.636955E+00,7.687568E+00,6.826805E+00,7.280339E+00,2.854415E+00,2.919144E+00,2.782253E+00,,,,,,,,,,,,,
8,8.730402E+00,9.869069E+00,7.564704E+00,9.005905E+00,7.793568E+00,7.482346E+00,6.421682E+00,2.826472E+00,4.054607E+00,,,,,,,,,,,,,,
8,6.308209E+00,8.829072E+00,6.177998E+00,9.137453E+00,7.123061E+00,7.060724E+00,6.625510E+00,2.735104E+00,,,,,,,,,,,,,,,
8,8.816228E+00,1.083941E+01,8.181247E+00,1.063896E+01,9.034083E+00,8.854690E+00,7.921358E+00,,,,,,,,,,,,,,,,
8,4.925058E+00,3.834372E+00,2.692440E+00,2.822913E+00,2.807286E+00,4.521396E+00,,,,,,,,,,,,,,,,,
8,5.074030E+00,5.192746E+00,4.923005E+00,4.696970E+00,2.454324E+00,,,,,,,,,,,,,,,,,,
8,3.665875E+00,2.855192E+00,2.838758E+00,2.788502E+00,,,,,,,,,,,,,,,,,,,
8,5.667547E+00,2.731146E+00,3.979942E+00,,,,,,,,,,,,,,,,,,,,
8,2.482609E+00,2.811025E+00,,,,,,,,,,,,,,,,,,,,,
8,3.709146E+00,,,,,,,,,,,,,,,,,,,,,,
codid: 1001464
atmid,8,8,8,8,8,8,8,8,8,8,19,19,15,15,23,23,-3,-2,-1
0,5.664398E+00,5.787301E+00,7.226139E+00,7.180776E+00,4.667502E+00,3.106559E+00,1.108338E+00,3.878603E+00,5.355827E+00,3.235694E+00,5.564470E+00,8.310996E+00,5.240913E+00,4.623335E+00,6.360098E+00,3.069728E+00,6.364800E+00,1.051530E+01,1.276400E+01
